Player ID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BFW
arenj001,467.0,1573.0,169.0,333.0,67.0,4.0,80.0,245.0,85.0,4.0,484.0,17.0,1.0,11.0,0.0,21.0,25.0,2.0,3.0,0.212,0.258,0.412,-3.4
arenn001,1079.0,4118.0,649.0,1206.0,262.0,27.0,235.0,760.0,362.0,58.0,684.0,22.0,5.0,50.0,1.0,49.0,121.0,16.0,15.0,0.293,0.349,0.541,29.9
ariaa001,775.0,1773.0,203.0,470.0,84.0,6.0,18.0,196.0,181.0,14.0,211.0,23.0,17.0,16.0,0.0,42.0,47.0,10.0,5.0,0.265,0.338,0.35,-7.2
ariag001,173.0,480.0,46.0,114.0,18.0,2.0,14.0,55.0,25.0,2.0,121.0,2.0,6.0,0.0,0.0,7.0,14.0,2.0,0.0,0.238,0.278,0.371,0.2
ariaj001,474.0,1052.0,112.0,279.0,46.0,11.0,7.0,95.0,37.0,7.0,150.0,8.0,12.0,9.0,0.0,15.0,24.0,13.0,3.0,0.265,0.293,0.35,-3.5
armbe101,224.0,265.0,46.0,65.0,11.0,6.0,4.0,19.0,24.0,0.0,71.0,1.0,9.0,3.0,0.0,3.0,4.0,15.0,10.0,0.245,0.307,0.377,-0.8
arnoc101,273.0,435.0,47.0,103.0,12.0,5.0,4.0,51.0,42.0,5.0,76.0,1.0,1.0,4.0,0.0,1.0,13.0,1.0,2.0,0.237,0.303,0.315,-1.8
arozr001,42.0,84.0,19.0,24.0,3.0,0.0,8.0,13.0,8.0,0.0,26.0,6.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,0.286,0.384,0.607,0.7
arral001,124.0,438.0,70.0,145.0,29.0,1.0,4.0,41.0,44.0,1.0,40.0,1.0,0.0,4.0,0.0,3.0,4.0,2.0,2.0,0.331,0.39,0.429,0.4
arroc001,85.0,278.0,29.0,61.0,10.0,1.0,9.0,35.0,23.0,1.0,77.0,2.0,1.0,1.0,0.0,2.0,6.0,1.0,2.0,0.219,0.283,0.36,-1.2
aschc001,390.0,1238.0,129.0,290.0,71.0,4.0,32.0,129.0,95.0,11.0,331.0,9.0,3.0,4.0,0.0,8.0,13.0,5.0,4.0,0.234,0.293,0.376,-3.1
ashba001,1370.0,4123.0,397.0,1010.0,183.0,13.0,90.0,513.0,461.0,66.0,622.0,11.0,55.0,41.0,8.0,69.0,125.0,7.0,10.0,0.245,0.32,0.361,-1.8
ashbr101,2189.0,8365.0,1322.0,2574.0,317.0,109.0,29.0,586.0,1198.0,40.0,571.0,43.0,112.0,18.0,0.0,151.0,83.0,234.0,117.0,0.308,0.396,0.382,22.8
ashft001,222.0,510.0,42.0,111.0,31.0,1.0,6.0,55.0,47.0,6.0,75.0,1.0,5.0,6.0,0.0,10.0,11.0,5.0,3.0,0.218,0.282,0.318,-4.3
ashlb001,281.0,618.0,56.0,144.0,23.0,1.0,28.0,84.0,63.0,5.0,236.0,4.0,0.0,3.0,0.0,7.0,15.0,0.0,0.0,0.233,0.307,0.409,-1.7
asprb101,1324.0,4369.0,386.0,1103.0,135.0,26.0,60.0,457.0,333.0,52.0,459.0,29.0,36.0,32.0,0.0,78.0,131.0,19.0,24.0,0.252,0.308,0.336,-14.4
asprk101,475.0,1483.0,171.0,369.0,69.0,3.0,19.0,124.0,179.0,4.0,149.0,6.0,13.0,10.0,0.0,35.0,49.0,7.0,5.0,0.249,0.33,0.338,-1.7
asseb101,284.0,574.0,52.0,146.0,27.0,4.0,12.0,68.0,38.0,6.0,74.0,3.0,5.0,9.0,0.0,12.0,17.0,5.0,4.0,0.254,0.3,0.378,-3.0
astrj101,544.0,1579.0,163.0,401.0,51.0,10.0,13.0,156.0,177.0,22.0,124.0,14.0,20.0,1.0,0.0,27.0,60.0,6.0,6.0,0.254,0.334,0.324,-2.4
astuw001,96.0,299.0,41.0,88.0,14.0,1.0,8.0,45.0,7.0,0.0,13.0,6.0,0.0,5.0,0.0,4.0,10.0,0.0,0.0,0.294,0.319,0.428,-0.4
asuac001,175.0,520.0,45.0,125.0,24.0,2.0,6.0,42.0,53.0,1.0,126.0,3.0,6.0,4.0,0.0,4.0,11.0,1.0,2.0,0.24,0.312,0.329,0.5
atkig001,817.0,2928.0,399.0,835.0,169.0,7.0,99.0,488.0,291.0,12.0,449.0,20.0,0.0,34.0,0.0,35.0,94.0,8.0,4.0,0.285,0.35,0.449,-4.9
atwet101,378.0,1117.0,116.0,290.0,41.0,7.0,9.0,110.0,161.0,24.0,84.0,8.0,11.0,7.0,0.0,8.0,36.0,4.0,5.0,0.26,0.355,0.333,-1.0
aubrm001,46.0,135.0,14.0,35.0,7.0,0.0,6.0,17.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.259,0.31,0.444,-0.3
auder001,62.0,151.0,11.0,34.0,9.0,0.0,2.0,24.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,0.225,0.259,0.325,-1.8
auerr101,624.0,1407.0,167.0,309.0,56.0,5.0,9.0,86.0,127.0,10.0,198.0,6.0,22.0,5.0,0.0,26.0,36.0,36.0,21.0,0.22,0.286,0.286,-7.5
augud101,29.0,29.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.207,0.207,0.241,-0.1
aultd101,256.0,713.0,66.0,168.0,29.0,5.0,17.0,86.0,71.0,6.0,108.0,7.0,5.0,4.0,0.0,15.0,29.0,4.0,5.0,0.236,0.309,0.362,-2.3
aurir001,1652.0,5721.0,745.0,1576.0,301.0,22.0,186.0,756.0,450.0,22.0,861.0,24.0,36.0,47.0,0.0,60.0,140.0,23.0,18.0,0.275,0.328,0.433,-1.6
ausmb001,1971.0,6279.0,718.0,1579.0,270.0,34.0,80.0,607.0,634.0,69.0,1034.0,69.0,82.0,37.0,1.0,91.0,201.0,102.0,53.0,0.251,0.325,0.344,-0.4
austt001,209.0,521.0,75.0,114.0,20.0,1.0,33.0,91.0,54.0,1.0,215.0,2.0,0.0,6.0,0.0,7.0,7.0,4.0,2.0,0.219,0.292,0.451,-1.2
avela001,10.0,18.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.316,0.278,0.0
avenb001,259.0,609.0,85.0,166.0,33.0,2.0,20.0,103.0,57.0,1.0,135.0,11.0,0.0,6.0,0.0,5.0,12.0,6.0,4.0,0.273,0.343,0.432,-0.5
avere102,449.0,1031.0,137.0,249.0,41.0,0.0,44.0,159.0,162.0,8.0,220.0,8.0,5.0,11.0,0.0,13.0,22.0,3.0,3.0,0.242,0.346,0.409,1.8
avila001,1018.0,2971.0,347.0,697.0,146.0,8.0,104.0,388.0,509.0,23.0,1031.0,17.0,10.0,20.0,0.0,19.0,79.0,8.0,8.0,0.235,0.348,0.394,6.3
avilb101,1300.0,4620.0,725.0,1296.0,185.0,35.0,80.0,467.0,561.0,7.0,399.0,14.0,134.0,14.0,0.0,92.0,121.0,78.0,52.0,0.281,0.359,0.388,8.4
avilm001,915.0,3009.0,380.0,786.0,139.0,13.0,60.0,306.0,141.0,6.0,424.0,16.0,38.0,30.0,0.0,35.0,89.0,78.0,31.0,0.261,0.295,0.376,-3.0
avilr101,117.0,190.0,21.0,51.0,9.0,0.0,2.0,24.0,21.0,3.0,22.0,1.0,9.0,2.0,0.0,3.0,4.0,0.0,0.0,0.268,0.341,0.347,-1.1
ayalb001,425.0,865.0,114.0,217.0,42.0,1.0,38.0,145.0,71.0,7.0,136.0,2.0,1.0,12.0,0.0,11.0,22.0,2.0,4.0,0.251,0.305,0.434,-0.7
aybae001,1454.0,5175.0,643.0,1402.0,256.0,46.0,58.0,473.0,285.0,18.0,670.0,52.0,75.0,39.0,2.0,77.0,107.0,155.0,62.0,0.271,0.313,0.372,-2.8
aybaw001,405.0,1219.0,137.0,315.0,68.0,2.0,33.0,157.0,142.0,6.0,206.0,14.0,7.0,8.0,0.0,17.0,22.0,7.0,5.0,0.258,0.341,0.399,-1.2
azcuj101,909.0,2828.0,201.0,712.0,94.0,9.0,50.0,304.0,207.0,45.0,344.0,17.0,11.0,32.0,0.0,54.0,87.0,5.0,12.0,0.252,0.304,0.344,2.5
azoco001,202.0,439.0,38.0,99.0,16.0,0.0,5.0,36.0,12.0,2.0,36.0,2.0,4.0,3.0,0.0,9.0,5.0,10.0,0.0,0.226,0.248,0.296,-3.3
backw001,1102.0,3245.0,482.0,893.0,138.0,19.0,10.0,240.0,371.0,9.0,480.0,5.0,68.0,19.0,0.0,61.0,55.0,117.0,52.0,0.275,0.349,0.339,-6.4
badeh001,348.0,917.0,146.0,215.0,44.0,7.0,31.0,97.0,95.0,8.0,306.0,27.0,3.0,8.0,0.0,18.0,7.0,31.0,8.0,0.234,0.322,0.399,0.9
baerc001,1630.0,5439.0,731.0,1583.0,279.0,17.0,134.0,774.0,291.0,41.0,580.0,73.0,26.0,66.0,0.0,91.0,158.0,59.0,24.0,0.291,0.332,0.423,5.2
baezj001,724.0,2538.0,371.0,671.0,142.0,17.0,118.0,378.0,128.0,30.0,769.0,22.0,8.0,12.0,0.0,43.0,57.0,63.0,25.0,0.264,0.304,0.473,10.7
baezj101,114.0,355.0,47.0,87.0,14.0,2.0,1.0,19.0,25.0,2.0,27.0,1.0,10.0,0.0,0.0,12.0,6.0,7.0,1.0,0.245,0.297,0.304,1.0
baezk001,63.0,151.0,10.0,27.0,10.0,0.0,0.0,7.0,13.0,1.0,17.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.179,0.244,0.245,-1.5
bagwj001,2150.0,7797.0,1517.0,2314.0,488.0,32.0,449.0,1529.0,1401.0,155.0,1558.0,128.0,3.0,102.0,0.0,123.0,221.0,202.0,78.0,0.297,0.408,0.54,53.5
bailb001,955.0,2937.0,339.0,775.0,107.0,23.0,9.0,222.0,187.0,10.0,164.0,20.0,42.0,20.0,0.0,51.0,51.0,90.0,36.0,0.264,0.31,0.325,-2.9
bailb103,1931.0,6082.0,772.0,1564.0,234.0,43.0,189.0,773.0,852.0,67.0,1126.0,17.0,40.0,52.0,0.0,109.0,195.0,85.0,83.0,0.257,0.347,0.403,4.4
baile101,1212.0,3581.0,432.0,915.0,128.0,15.0,155.0,540.0,545.0,81.0,577.0,25.0,20.0,37.0,0.0,50.0,81.0,17.0,18.0,0.256,0.355,0.429,7.8
bailj001,56.0,136.0,25.0,31.0,4.0,3.0,6.0,16.0,19.0,1.0,39.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.228,0.34,0.434,-0.6
bailm001,340.0,949.0,101.0,209.0,37.0,1.0,24.0,101.0,166.0,23.0,222.0,3.0,3.0,5.0,0.0,11.0,34.0,2.0,5.0,0.22,0.337,0.337,-0.5
bainh001,2830.0,9908.0,1299.0,2866.0,488.0,49.0,384.0,1628.0,1062.0,187.0,1441.0,14.0,9.0,99.0,0.0,124.0,298.0,34.0,34.0,0.289,0.356,0.465,13.7
bakec101,93.0,146.0,14.0,27.0,2.0,3.0,0.0,9.0,3.0,0.0,27.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,0.185,0.201,0.24,-0.1
baked001,136.0,246.0,38.0,51.0,11.0,2.0,0.0,22.0,18.0,0.0,62.0,3.0,8.0,1.0,0.0,5.0,1.0,3.0,0.0,0.207,0.269,0.268,-2.6
baked002,2039.0,7117.0,964.0,1981.0,320.0,23.0,242.0,1013.0,762.0,52.0,926.0,30.0,27.0,85.0,1.0,115.0,158.0,137.0,73.0,0.278,0.347,0.432,6.0
bakef104,125.0,353.0,39.0,82.0,17.0,4.0,4.0,38.0,26.0,3.0,68.0,2.0,0.0,3.0,0.0,5.0,8.0,3.0,4.0,0.232,0.286,0.337,-2.6
bakef103,874.0,2280.0,285.0,573.0,76.0,13.0,1.0,196.0,382.0,14.0,165.0,6.0,26.0,0.0,0.0,34.0,33.0,23.0,25.0,0.251,0.36,0.297,-0.7
bakeg101,630.0,2230.0,265.0,590.0,109.0,21.0,39.0,227.0,184.0,9.0,219.0,9.0,50.0,18.0,0.0,32.0,55.0,21.0,17.0,0.265,0.321,0.385,1.0
bakej001,748.0,1793.0,244.0,474.0,108.0,15.0,54.0,235.0,139.0,6.0,472.0,9.0,1.0,16.0,0.0,33.0,55.0,14.0,1.0,0.264,0.318,0.432,-1.9
bakej002,359.0,1076.0,124.0,266.0,57.0,1.0,14.0,120.0,127.0,15.0,269.0,10.0,8.0,7.0,0.0,17.0,32.0,2.0,1.0,0.247,0.33,0.341,-4.6
bakej103,14.0,26.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.115,0.143,0.231,-0.5
bakop001,789.0,2202.0,195.0,508.0,98.0,11.0,24.0,195.0,233.0,36.0,589.0,7.0,16.0,13.0,0.0,28.0,44.0,4.0,9.0,0.231,0.305,0.318,-11.4
balaj101,59.0,162.0,14.0,39.0,8.0,1.0,2.0,15.0,7.0,0.0,35.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.241,0.275,0.34,-0.8
balbs001,960.0,3120.0,351.0,714.0,127.0,11.0,181.0,495.0,273.0,21.0,856.0,19.0,1.0,27.0,0.0,33.0,67.0,1.0,2.0,0.229,0.293,0.451,-7.5
baldb101,39.0,117.0,12.0,27.0,4.0,1.0,5.0,13.0,6.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.231,0.266,0.41,-0.1
baldr001,519.0,1910.0,281.0,531.0,99.0,18.0,60.0,262.0,102.0,8.0,388.0,31.0,7.0,15.0,0.0,28.0,33.0,60.0,16.0,0.278,0.323,0.443,3.0
baldr102,52.0,87.0,5.0,21.0,6.0,0.0,1.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.241,0.267,0.345,-0.7
balel101,31.0,43.0,8.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,12.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.093,0.231,0.093,-0.6
balew001,170.0,511.0,54.0,113.0,31.0,1.0,15.0,52.0,44.0,2.0,149.0,0.0,0.0,4.0,0.0,6.0,15.0,2.0,2.0,0.221,0.281,0.374,-1.9
bandc001,498.0,1284.0,134.0,292.0,46.0,2.0,27.0,142.0,138.0,6.0,197.0,2.0,27.0,16.0,0.0,25.0,44.0,1.0,5.0,0.227,0.3,0.329,-5.6
bandj001,156.0,444.0,43.0,97.0,17.0,0.0,16.0,45.0,29.0,0.0,112.0,12.0,3.0,4.0,0.0,4.0,10.0,2.0,0.0,0.218,0.282,0.365,-0.9
bands101,2019.0,7060.0,982.0,1790.0,289.0,38.0,242.0,1039.0,1031.0,69.0,923.0,75.0,65.0,57.0,1.0,136.0,149.0,75.0,46.0,0.254,0.352,0.408,9.2
bankb001,273.0,495.0,65.0,122.0,19.0,3.0,13.0,64.0,62.0,6.0,129.0,2.0,5.0,5.0,0.0,1.0,7.0,8.0,3.0,0.246,0.33,0.376,-2.4
banke101,2528.0,9421.0,1305.0,2583.0,407.0,90.0,512.0,1636.0,763.0,202.0,1236.0,70.0,45.0,96.0,0.0,176.0,229.0,50.0,53.0,0.274,0.33,0.5,27.8
bankg101,106.0,201.0,33.0,44.0,6.0,2.0,9.0,27.0,37.0,1.0,59.0,2.0,1.0,4.0,0.0,3.0,8.0,0.0,1.0,0.219,0.34,0.403,-0.1
banna001,972.0,3007.0,430.0,811.0,143.0,28.0,19.0,288.0,292.0,13.0,318.0,13.0,33.0,28.0,0.0,56.0,45.0,108.0,37.0,0.27,0.334,0.355,-7.7
barar001,1114.0,3460.0,396.0,812.0,187.0,1.0,136.0,480.0,207.0,31.0,638.0,46.0,28.0,39.0,4.0,47.0,61.0,2.0,2.0,0.235,0.284,0.407,-5.0
barbb001,479.0,1434.0,163.0,388.0,73.0,6.0,16.0,133.0,164.0,10.0,268.0,32.0,18.0,11.0,1.0,20.0,25.0,16.0,13.0,0.271,0.356,0.363,2.4
bardb001,119.0,175.0,21.0,37.0,4.0,0.0,4.0,14.0,11.0,0.0,44.0,3.0,3.0,1.0,0.0,5.0,5.0,0.0,2.0,0.211,0.268,0.303,-1.1
bardj001,586.0,1778.0,162.0,452.0,109.0,3.0,39.0,220.0,175.0,12.0,299.0,3.0,11.0,13.0,1.0,14.0,56.0,1.0,4.0,0.254,0.32,0.385,-2.5
barfj001,1428.0,4759.0,715.0,1219.0,216.0,30.0,241.0,716.0,551.0,49.0,1234.0,34.0,16.0,34.0,0.0,74.0,100.0,66.0,47.0,0.256,0.335,0.466,13.8
barfj003,309.0,1012.0,133.0,267.0,53.0,6.0,16.0,112.0,44.0,7.0,188.0,5.0,5.0,9.0,0.0,14.0,11.0,35.0,11.0,0.264,0.295,0.375,-3.8
barkg001,235.0,164.0,53.0,38.0,4.0,1.0,3.0,18.0,21.0,0.0,48.0,4.0,6.0,2.0,0.0,2.0,0.0,30.0,18.0,0.232,0.33,0.323,-0.7
barkk001,126.0,285.0,32.0,71.0,12.0,0.0,6.0,36.0,34.0,2.0,65.0,1.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,0.249,0.328,0.354,-1.9
barkr102,192.0,318.0,34.0,68.0,16.0,0.0,10.0,44.0,29.0,6.0,76.0,3.0,3.0,3.0,0.0,5.0,4.0,1.0,0.0,0.214,0.283,0.358,-0.1
barmc001,1186.0,3805.0,434.0,932.0,208.0,17.0,89.0,415.0,216.0,32.0,734.0,60.0,60.0,26.0,0.0,59.0,54.0,43.0,30.0,0.245,0.294,0.379,1.9
barna001,347.0,777.0,116.0,179.0,38.0,3.0,18.0,89.0,117.0,8.0,205.0,19.0,4.0,3.0,0.0,9.0,23.0,15.0,4.0,0.23,0.344,0.356,0.8
barnb002,484.0,1172.0,133.0,284.0,56.0,9.0,20.0,102.0,67.0,3.0,358.0,13.0,19.0,3.0,0.0,19.0,24.0,22.0,20.0,0.242,0.29,0.357,-4.5
barnd001,814.0,2536.0,297.0,625.0,117.0,15.0,31.0,201.0,155.0,11.0,349.0,24.0,25.0,16.0,3.0,51.0,69.0,29.0,9.0,0.246,0.294,0.341,-6.6
barnj001,20.0,58.0,6.0,14.0,4.0,0.0,0.0,2.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.241,0.313,0.31,-0.2
barnl001,46.0,78.0,4.0,12.0,2.0,0.0,1.0,4.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.154,0.175,0.218,-1.3
barnl102,27.0,74.0,7.0,18.0,2.0,2.0,0.0,7.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.243,0.296,0.324,-0.1
barns001,353.0,614.0,95.0,159.0,30.0,4.0,14.0,83.0,41.0,3.0,74.0,4.0,8.0,8.0,0.0,11.0,10.0,20.0,18.0,0.259,0.306,0.389,-1.2
barnt001,628.0,1917.0,178.0,475.0,94.0,6.0,44.0,213.0,217.0,34.0,402.0,11.0,15.0,13.0,0.0,19.0,54.0,6.0,5.0,0.248,0.326,0.372,0.9
baros002,13.0,26.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.115,0.115,0.154,-0.5
barrc101,69.0,163.0,14.0,33.0,6.0,1.0,1.0,14.0,23.0,1.0,36.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,2.0,0.202,0.298,0.27,-1.5
barrf001,101.0,228.0,31.0,40.0,7.0,2.0,9.0,29.0,7.0,0.0,100.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.175,0.207,0.342,-2.0
barrg101,67.0,62.0,19.0,18.0,2.0,3.0,0.0,3.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.29,0.313,0.419,0.1
barrj001,104.0,217.0,25.0,53.0,18.0,0.0,5.0,28.0,22.0,1.0,48.0,2.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0.244,0.314,0.396,-1.0
barrm003,1054.0,3512.0,398.0,925.0,220.0,21.0,98.0,424.0,279.0,38.0,480.0,28.0,22.0,32.0,0.0,46.0,105.0,11.0,17.0,0.263,0.32,0.422,-6.7
barrt002,54.0,84.0,9.0,17.0,1.0,0.0,0.0,4.0,10.0,0.0,15.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.202,0.295,0.214,-0.2
barrt003,58.0,190.0,22.0,54.0,12.0,1.0,4.0,24.0,12.0,0.0,39.0,2.0,2.0,3.0,1.0,8.0,2.0,0.0,1.0,0.284,0.329,0.421,0.0
bartb001,83.0,153.0,23.0,41.0,9.0,2.0,2.0,13.0,19.0,0.0,39.0,2.0,4.0,1.0,0.0,3.0,5.0,3.0,2.0,0.268,0.354,0.392,-0.1
bartb101,393.0,1049.0,54.0,237.0,31.0,3.0,9.0,66.0,87.0,18.0,168.0,5.0,6.0,6.0,0.0,20.0,33.0,3.0,6.0,0.226,0.287,0.287,-2.4
bartd001,551.0,1744.0,242.0,431.0,94.0,11.0,30.0,184.0,290.0,10.0,348.0,14.0,19.0,18.0,0.0,10.0,25.0,13.0,7.0,0.247,0.356,0.365,-3.7
bartj001,892.0,3141.0,435.0,849.0,156.0,26.0,31.0,286.0,275.0,8.0,526.0,48.0,31.0,26.0,0.0,43.0,61.0,123.0,37.0,0.27,0.336,0.366,0.7
bartk001,243.0,416.0,69.0,90.0,12.0,5.0,4.0,33.0,36.0,1.0,141.0,3.0,16.0,2.0,0.0,6.0,4.0,36.0,19.0,0.216,0.282,0.298,-2.8
bassk001,1571.0,4839.0,609.0,1308.0,248.0,40.0,118.0,611.0,357.0,63.0,668.0,37.0,28.0,30.0,0.0,65.0,112.0,151.0,73.0,0.27,0.323,0.411,-1.7
bassr101,130.0,325.0,24.0,69.0,6.0,2.0,9.0,42.0,30.0,2.0,51.0,4.0,3.0,4.0,0.0,3.0,8.0,0.0,1.0,0.212,0.284,0.326,-1.5
bateb001,29.0,48.0,11.0,6.0,1.0,0.0,0.0,2.0,4.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,2.0,8.0,1.0,0.125,0.189,0.146,-0.4
batej001,319.0,677.0,88.0,162.0,38.0,5.0,12.0,69.0,88.0,6.0,152.0,7.0,3.0,1.0,0.0,3.0,18.0,5.0,8.0,0.239,0.332,0.363,-3.4
batej102,1017.0,3330.0,250.0,765.0,123.0,18.0,81.0,375.0,172.0,69.0,610.0,27.0,25.0,31.0,0.0,66.0,123.0,10.0,10.0,0.23,0.271,0.35,-7.5
bathb001,121.0,183.0,15.0,39.0,4.0,1.0,8.0,29.0,9.0,2.0,39.0,1.0,6.0,2.0,0.0,2.0,4.0,0.0,0.0,0.213,0.251,0.377,-0.9
batik002,251.0,658.0,59.0,154.0,23.0,1.0,10.0,64.0,14.0,5.0,120.0,2.0,3.0,7.0,0.0,14.0,25.0,4.0,6.0,0.234,0.25,0.318,-5.9
batir101,22.0,25.0,2.0,7.0,1.0,0.0,0.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28,0.308,0.32,-0.1
batit001,1309.0,4568.0,625.0,1146.0,226.0,17.0,221.0,718.0,287.0,27.0,790.0,47.0,10.0,47.0,0.0,53.0,109.0,47.0,26.0,0.251,0.299,0.453,0.4
batta001,108.0,248.0,33.0,57.0,8.0,0.0,1.0,7.0,32.0,1.0,52.0,3.0,4.0,1.0,0.0,4.0,3.0,13.0,5.0,0.23,0.324,0.274,-1.5
batte101,1141.0,3586.0,393.0,969.0,150.0,17.0,104.0,449.0,421.0,42.0,470.0,28.0,39.0,30.0,0.0,49.0,127.0,13.0,12.0,0.27,0.349,0.409,15.7
batth001,29.0,37.0,5.0,9.0,0.0,0.0,1.0,5.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.243,0.349,0.324,-0.3
battm101,546.0,1605.0,163.0,432.0,95.0,11.0,26.0,219.0,143.0,20.0,163.0,3.0,16.0,5.0,0.0,39.0,52.0,6.0,4.0,0.269,0.329,0.391,-1.1
baueh101,1544.0,5145.0,833.0,1424.0,229.0,57.0,164.0,703.0,521.0,25.0,638.0,34.0,51.0,25.0,0.0,114.0,95.0,50.0,33.0,0.277,0.346,0.439,1.1
bauej001,213.0,695.0,94.0,149.0,38.0,3.0,23.0,91.0,99.0,0.0,219.0,6.0,2.0,9.0,0.0,3.0,6.0,9.0,9.0,0.214,0.314,0.377,-2.7
baugj001,79.0,218.0,28.0,55.0,11.0,1.0,1.0,20.0,7.0,0.0,38.0,1.0,5.0,3.0,0.0,7.0,4.0,13.0,4.0,0.252,0.275,0.326,-1.1
baumf101,1019.0,3477.0,450.0,1010.0,165.0,51.0,25.0,272.0,258.0,19.0,258.0,17.0,45.0,10.0,0.0,64.0,57.0,30.0,38.0,0.29,0.342,0.389,-7.0
baumj102,18.0,34.0,2.0,7.0,1.0,1.0,0.0,2.0,2.0,0.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.206,0.289,0.294,-0.7
bautd001,895.0,2517.0,317.0,685.0,121.0,19.0,62.0,319.0,149.0,12.0,409.0,15.0,20.0,17.0,0.0,29.0,75.0,37.0,16.0,0.272,0.315,0.409,-8.3
bautj002,1798.0,6051.0,1022.0,1496.0,312.0,17.0,344.0,975.0,1032.0,58.0,1394.0,80.0,23.0,58.0,0.0,74.0,170.0,70.0,32.0,0.247,0.361,0.475,19.6
bautr001,26.0,31.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.129,0.182,0.129,-0.6
baxej101,88.0,280.0,39.0,69.0,12.0,0.0,17.0,39.0,25.0,0.0,54.0,1.0,2.0,0.0,0.0,2.0,15.0,1.0,1.0,0.246,0.31,0.471,0.0
baxem101,146.0,337.0,40.0,73.0,13.0,2.0,1.0,13.0,39.0,1.0,39.0,3.0,6.0,0.0,0.0,5.0,6.0,1.0,7.0,0.217,0.303,0.276,-2.3
baxtm001,232.0,417.0,52.0,95.0,23.0,4.0,4.0,28.0,55.0,5.0,100.0,13.0,0.0,4.0,0.0,2.0,7.0,10.0,5.0,0.228,0.333,0.331,-0.3
bay-j001,1278.0,4505.0,737.0,1200.0,240.0,30.0,222.0,754.0,636.0,38.0,1216.0,56.0,7.0,54.0,0.0,63.0,84.0,95.0,17.0,0.266,0.36,0.481,12.3
bayld001,2292.0,8198.0,1236.0,2135.0,366.0,28.0,338.0,1276.0,805.0,91.0,1069.0,267.0,16.0,115.0,0.0,104.0,196.0,285.0,120.0,0.26,0.342,0.436,10.2
bealb101,148.0,234.0,32.0,54.0,12.0,0.0,1.0,18.0,45.0,0.0,41.0,1.0,3.0,2.0,0.0,7.0,4.0,4.0,5.0,0.231,0.355,0.295,-0.9
beamt001,95.0,158.0,16.0,40.0,9.0,0.0,0.0,15.0,11.0,0.0,36.0,1.0,2.0,0.0,0.0,3.0,4.0,3.0,3.0,0.253,0.306,0.31,-0.9
beanb001,148.0,301.0,30.0,66.0,14.0,0.0,3.0,29.0,11.0,0.0,80.0,0.0,2.0,1.0,0.0,3.0,8.0,5.0,5.0,0.219,0.246,0.296,-2.4
beanb002,272.0,478.0,42.0,108.0,20.0,2.0,5.0,53.0,25.0,2.0,84.0,4.0,4.0,8.0,0.0,13.0,9.0,3.0,8.0,0.226,0.266,0.308,-3.4
